country_code;organization_name;region;income_group;year;total_gdp;total_gdp_million;gdp_variation
MEA;ORIENTE MEDIO Y NORTE DE ÁFRICA;NO DATA;AGREGADOS;2016;3236195108878.52;3236195.10887852;4.35195749116919
MEA;ORIENTE MEDIO Y NORTE DE ÁFRICA;NO DATA;AGREGADOS;2017;3375978495033.31;3375978.4950333103;1.97709847912158
MEA;ORIENTE MEDIO Y NORTE DE ÁFRICA;NO DATA;AGREGADOS;2018;3608662545371.1;3608662.5453711003;2.26848467980449
MEA;ORIENTE MEDIO Y NORTE DE ÁFRICA;NO DATA;AGREGADOS;2019;3598454815841.46;3598454.81584146;1.26151164569379
MEA;ORIENTE MEDIO Y NORTE DE ÁFRICA;NO DATA;AGREGADOS;2020;3207935509914.13;3207935.50991413;-3.41768958806571
MEA;ORIENTE MEDIO Y NORTE DE ÁFRICA;NO DATA;AGREGADOS;2021;3807870128264.03;3807870.12826403;4.80255097495157
MEA;ORIENTE MEDIO Y NORTE DE ÁFRICA;NO DATA;AGREGADOS;2022;4475708600082.35;4475708.60008235;5.63441268961842
MEA;ORIENTE MEDIO Y NORTE DE ÁFRICA;NO DATA;AGREGADOS;2023;4320566779119.19;4320566.77911919;1.97724704424243
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1960;263792074041.094;263792.074041094;0.0
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1961;262100046400.545;262100.04640054502;1.16835707536418
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1962;267576849076.902;267576.849076902;3.30872272868672
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1963;287190757611.261;287190.757611261;4.93014358857921
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1964;326823937694.747;326823.937694747;8.11694646031071
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1965;360052570632.713;360052.57063271303;6.170504347351
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1966;373358795771.642;373358.795771642;4.99773757537135
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1967;384334659164.129;384334.659164129;3.2562307846661
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1968;407141925173.364;407141.925173364;6.20482426375004
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1969;454962369402.236;454962.369402236;8.23679564171222
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1970;497735470773.231;497735.470773231;8.10466309834628
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1971;534583070924.143;534583.070924143;6.22406139633482
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1972;600659508040.533;600659.5080405329;6.29472772689334
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1973;767521683900.225;767521.683900225;7.03105204134742
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1974;977448751517.101;977448.751517101;6.0313191054358
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1975;1078949608324.68;1078949.60832468;4.2925165748439
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1976;1162149586372.17;1162149.58637217;6.32554934185141
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1977;1303751982614.81;1303751.98261481;4.62744686269059
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1978;1446314890612.01;1446314.89061201;3.77338918086703
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1979;1682144918520.48;1682144.91852048;4.68208596157527
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1980;1990698618597.41;1990698.61859741;4.75555182579383
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1981;2232744276175.66;2232744.27617566;1.88501561450659
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1982;2200324301007.47;2200324.30100747;2.87176831825533
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1983;2133348706884.95;2133348.70688495;1.61230725789387
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1984;2195415317696.62;2195415.3176966202;4.78679940299483
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1985;2286032877236.87;2286032.87723687;4.52405301468548
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1986;2333244064388.16;2333244.06438816;3.71313613698292
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1987;2407589366258.45;2407589.3662584503;4.64788635777577
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1988;2567479258382.8;2567479.2583828;4.10548770747053
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1989;2752091547770.22;2752091.5477702203;3.1223634182935
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1990;3231689566783.76;3231689.5667837597;3.25684127108474
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1991;3052353519258.54;3052353.51925854;2.86259842399461
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1992;3245125312597.19;3245125.31259719;4.33656026645708
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1993;3510089965132.0;3510089.965132;5.10338755954717
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1994;3951052763801.03;3951052.76380103;5.18646202008337
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1995;4533163231804.5;4533163.2318045;4.56629903613552
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1996;5047171457446.35;5047171.45744635;6.22980353811428
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1997;5355415506598.82;5355415.50659882;5.63171804592359
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1998;5327948563235.49;5327948.563235491;3.29131413173502
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;1999;5124148590761.99;5124148.59076199;3.65580530993445
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2000;5558375094721.75;5558375.09472175;5.57830604210916
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2001;5573072760737.42;5573072.76073742;3.61771232047583
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2002;5671238528505.74;5671238.528505741;4.72964161293667
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2003;6346128555768.17;6346128.555768169;5.88664451200714
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2004;7443637928658.46;7443637.92865846;7.68452829168191
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2005;8788161826727.62;8788161.82672762;7.33189964664508
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2006;10347516726821.4;10347516.7268214;8.24963671769044
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2007;12706137822416.0;12706137.822416;8.88540201162542
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2008;15077887592406.2;15077887.592406198;5.91888946609022
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2009;15113697504775.4;15113697.504775401;3.97221516263082
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2010;18414879362447.4;18414879.3624474;8.1804626966061
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2011;21722093567336.2;21722093.567336198;6.49014447832454
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2012;23137075094884.2;23137075.0948842;5.64041105531675
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2013;24560803565939.9;24560803.5659399;5.63867020204486
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2014;25689911901559.8;25689911.9015598;5.18573903504915
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2015;24920281496336.6;24920281.4963366;4.81094585805393
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2016;25211666179811.9;25211666.1798119;4.80656522940698
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2017;27582983999112.0;27582983.999112;5.37740047638928
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2018;29369986143573.0;29369986.143573;5.01478068590299
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2019;30047537869971.5;30047537.8699715;4.06987141077198
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2020;29078432184056.7;29078432.1840567;-1.14145851489866
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2021;34301140512398.2;34301140.5123982;7.41677443421607
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2022;35917683987563.7;35917683.9875637;3.8174139256837
MIC; INGRESO MEDIANO;NO DATA;AGREGADOS;2023;36878123654872.8;36878123.6548728;4.64482706320204
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1960;18009066976.6514;18009.0669766514;0.0
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1961;18550938512.682;18550.938512681998;3.36870916476452
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1962;18760297827.3751;18760.2978273751;2.3115765317791
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1963;20793216375.3557;20793.2163753557;11.6470925584902
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1964;23192293019.5355;23192.2930195355;10.6006639095527
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1965;25544256103.752;25544.256103752;12.5134419693704
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1966;27043378657.31;27043.37865731;7.36932281495399
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1967;29433260722.0282;29433.260722028197;7.89158998820602
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1968;33407486620.753;33407.486620753;13.1676014370928
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1969;37425306807.2674;37425.3068072674;11.7844548892303
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1970;41754908494.5976;41754.90849459761;8.37624126468609
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1971;47936770332.548;47936.770332547996;6.22128641807063
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1972;57282161679.2469;57282.1616792469;13.2524360410031
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1973;76112085342.8563;76112.0853428563;5.28271496975017
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1974;117982629922.861;117982.62992286099;7.81068594642352
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1975;134483691861.41;134483.69186141;3.00074772942149
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1976;166626716555.512;166626.716555512;16.2521687799933
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1977;192559166885.034;192559.166885034;1.46314474765154
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1978;205063195171.096;205063.195171096;-2.83463893156916
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1979;257500837171.552;257500.837171552;-1.00510632629451
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1980;312945318386.068;312945.318386068;-4.88678265589647
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1981;300352134295.243;300352.13429524295;-2.69617839025142
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1982;336377114321.744;336377.114321744;11.5982603500408
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1983;373383813583.952;373383.813583952;4.46420099589413
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1984;388806269389.411;388806.269389411;-0.550172686607766
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1985;420188995645.192;420188.99564519204;3.86319874448191
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1986;453361285409.69;453361.28540969;-2.95090836561491
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1987;391260112269.887;391260.112269887;0.0882197809857672
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1988;373026869184.089;373026.869184089;0.758800414800703
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1989;373035096989.218;373035.09698921803;2.44445507661158
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1990;518825156518.85;518825.15651884995;10.9427176589361
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1991;332722921589.457;332722.92158945696;0.53006526717509
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1992;339259351139.119;339259.351139119;4.45656387367099
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1993;290355959228.722;290355.959228722;1.49716213931355
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1994;307433748179.398;307433.748179398;2.03648069829801
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1995;340259302406.652;340259.30240665196;2.5724162102172
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1996;380849300431.517;380849.300431517;6.18073121320973
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1997;400496877681.084;400496.877681084;3.93920236021094
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1998;410727251056.215;410727.251056215;5.96482513410291
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;1999;449128387154.882;449128.387154882;4.31614644494583
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2000;474549193839.263;474549.193839263;6.02126860672783
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2001;480454322805.497;480454.322805497;2.77383005673903
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2002;463162700952.368;463162.700952368;3.14524614749128
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2003;507826676342.011;507826.67634201096;2.287449031858
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2004;602300019007.892;602300.019007892;7.72734110529451
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2005;705653496746.276;705653.496746276;4.47106815370135
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2006;827626101907.76;827626.10190776;5.27644086102642
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2007;1016107721116.75;1016107.72111675;6.01703694314128
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2008;1253836434930.42;1253836.43493042;3.71369099676625
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2009;1218914511082.54;1218914.51108254;2.55044806314338
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2010;1413492662961.75;1413492.66296175;5.35925920254705
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2011;1657669127927.36;1657669.1279273601;-0.938479753963989
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2012;1782876979918.12;1782876.9799181202;3.55167576589143
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2013;1651618242991.43;1651618.24299143;0.454910090975247
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2014;1627891415604.2;1627891.4156042;2.05821705359807
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2015;1461561543238.17;1461561.54323817;0.493359680895537
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2016;1497802787590.82;1497802.78759082;5.40357896129444
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2017;1499230386761.12;1499230.38676112;3.12170510240901
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2018;1490670888640.86;1490670.88864086;1.81527519131619
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2019;1480176106051.1;1480176.1060511002;0.905110665668957
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2020;1328872852321.83;1328872.85232183;-3.22041769145842
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2021;1552753180082.25;1552753.18008225;4.33306389069034
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2022;1741921040109.65;1741921.04010965;4.10601453287201
MNA;ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS);NO DATA;AGREGADOS;2023;1671174615296.29;1671174.61529629;3.15107695991034
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1960;582624755153.847;582624.755153847;0.0
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1961;603055003182.732;603055.003182732;2.36540607237986
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1962;646056325348.93;646056.3253489301;6.19895367556738
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1963;682281489551.125;682281.489551125;4.46664969983739
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1964;733740484526.022;733740.484526022;5.86788679535792
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1965;796652272547.488;796652.272547488;6.39285251764798
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1966;874400174025.376;874400.174025376;6.52360846484834
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1967;925611758906.731;925611.7589067309;2.54896284917407
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1968;1012423833006.16;1012423.83300616;4.81471101717077
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1969;1097008083538.61;1097008.08353861;3.25318097934372
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1970;1161681557632.31;1161681.55763231;0.433701017705928
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1971;1264667554743.51;1264667.55474351;3.35169833908135
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1972;1392809248873.62;1392809.24887362;5.27513881530608
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1973;1557409843565.64;1557409.8435656398;5.73203592538529
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1974;1706504788139.06;1706504.7881390601;-0.21783820855407
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1975;1859668757176.56;1859668.7571765601;-0.0537261787407601
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1976;2081069912576.07;2081069.91257607;5.43353972208619
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1977;2294598176304.65;2294598.17630465;4.5298060027184
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1978;2571444342386.25;2571444.34238625;5.37730209346525
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1979;2871741324295.71;2871741.32429571;3.21302837072875
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1980;3132696865996.05;3132696.8659960497;-0.0441062493456315
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1981;3515026742787.86;3515026.74278786;2.61432851810241
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1982;3659222307440.61;3659222.3074406097;-1.9251823842163
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1983;3976793677182.73;3976793.67718273;4.40643852761413
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1984;4395317100091.54;4395317.10009154;7.11836281797396
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1985;4706204512481.65;4706204.51248165;4.21437696165721
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1986;4959811337023.72;4959811.33702372;3.35032009014738
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1987;5289645738278.71;5289645.73827871;3.50658614557693
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1988;5747233127658.55;5747233.12765855;4.19665263619234
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1989;6210293493275.24;6210293.49327524;3.55774855710926
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1990;6560811991360.99;6560811.99136099;1.7444365097677
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1991;6772291612315.62;6772291.61231562;-0.273108204654832
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1992;7116394258318.85;7116394.25831885;3.30820486933312
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1993;7439432921639.4;7439432.9216394005;2.74448833107854
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1994;7869047506907.26;7869047.50690726;4.06413289238709
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1995;8247740840061.21;8247740.84006121;2.68501183521724
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1996;8706425384132.75;8706425.38413275;3.60731811621105
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1997;9235471826855.55;9235471.826855551;4.43422465058438
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1998;9699947748000.0;9699947.748;4.43709125340506
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;1999;10312908629271.1;10312908.6292711;4.81501741432217
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2000;10999205634931.6;10999205.6349316;4.16197041719309
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2001;11324591275355.4;11324591.2753554;1.03022254267219
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2002;11693694562098.0;11693694.562098;1.80124740128369
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2003;12356177171634.8;12356177.1716348;2.71703866021629
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2004;13248370941278.2;13248370.941278199;3.78737544806856
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2005;14217173734778.7;14217173.734778699;3.46128323040847
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2006;15140991809591.0;15140991.809591;2.77431463888756
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2007;15949815407783.3;15949815.407783302;2.00808304630573
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2008;16329831690721.7;16329831.6907217;0.181624377579396
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2009;15859348142157.3;15859348.142157301;-2.60460764455689
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2010;16672948893486.3;16672948.8934863;2.72395917058293
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2011;17399371321174.5;17399371.3211745;1.6862113173695
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2012;18088714669521.6;18088714.6695216;2.24337859832026
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2013;18733746177835.0;18733746.177835;2.13349688781439
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2014;19420301866439.9;19420301.866439898;2.54944713665162
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2015;19858182357217.1;19858182.357217103;2.76110455782432
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2016;20339807652907.4;20339807.652907398;1.75741359164776
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2017;21268509960244.1;21268509.9602441;2.50284496204726
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2018;22389071169783.0;22389071.169783;2.9478931401449
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2019;23291130648672.5;23291130.6486725;2.53036559250459
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2020;23016676877000.2;23016676.877000198;-2.38761318437987
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2021;25695929788464.2;25695929.7884642;5.99687628753878
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2022;28176204349422.0;28176204.349422;2.61158592059087
NAC;AMÉRICA DEL NORTE;NO DATA;AGREGADOS;2023;29871321614401.4;29871321.6144014;2.7623120819851
OED;MIEMBROS OCDE;NO DATA;AGREGADOS;1960;1061139061863.14;1061139.06186314;0.0
